pitcher_name,game_date,hitting_team,k,start,rolling_whiff_rate,rolling_chase_rate,roll_whiff,roll_chase,roll_barrel,SO_Prop
Zack Greinke,2023-05-24,DET,5,TRUE,0.09211527035056448,0.2611527035056448,0.10908511997487147,0.12312429361388207,0.057101086048454465,3.5
Zack Greinke,2023-06-06,MIA,3,TRUE,0.12303030303030305,0.33030303030303043,0.09162510321892776,0.15236423176814456,0.022977556407178242,3.5
Zack Greinke,2023-06-12,CIN,4,TRUE,0.1546092503987241,0.3601275917065392,0.11019579137568336,0.1184587281803734,0.03912182264227175,3.5
Zack Greinke,2023-06-18,LAA,3,TRUE,0.17449229133439664,0.31334396597554504,0.13959328726907497,0.13699547557293607,0.062010063508398695,3.5
Zack Greinke,2023-06-23,TB,3,TRUE,0.16421561149249939,0.2670989066870075,0.15755987254599657,0.18446482533809078,0.02881410256410256,3.5
Zack Greinke,2023-07-04,MIN,3,TRUE,0.1258581235697941,0.2248283752860413,0.13478025301321434,0.14013176651610829,0.06920020244233652,3.5
Zack Wheeler,2023-05-10,TOR,7,TRUE,0.22450724637681158,0.30886956521739134,0.11031358181538145,0.11886987138644878,0.07740359998424515,6.5
Zack Wheeler,2023-05-16,SF,8,TRUE,0.23117391304347829,0.2982028985507247,0.11983616334403586,0.14855826491543583,0.02994850465438702,6.5
Zack Wheeler,2023-05-22,AZ,3,TRUE,0.24665010351966873,0.2982028985507247,0.09799717475951694,0.11348727242145815,0.029889948074091316,6.5
Zack Wheeler,2023-05-27,ATL,12,TRUE,0.20487232574189096,0.29464734299516915,0.13367906974367322,0.15156799878418528,0.0535761738552112,6.5
Zack Wheeler,2023-06-13,AZ,7,TRUE,0.22448444276030483,0.23966990863542598,0.07528684086448408,0.10148013651686576,0.04489236085216397,6.5
Zack Wheeler,2023-06-18,OAK,4,TRUE,0.21081984648701288,0.2331481695049912,0.14246586458954508,0.1354560095686846,0.02556845670053216,7.5
Zack Wheeler,2023-06-25,NYM,8,TRUE,0.21259762426479067,0.22870372506054676,0.11829276291770618,0.1515735408775259,0.029836972682258333,6.5
Zack Wheeler,2023-07-01,WSH,6,TRUE,0.19363210702341135,0.2516101290014335,0.14136110875915556,0.16989059751523708,0.023990062908202096,6.5
