,edge,grade,money,value,is_best,bet_quality,implied_value,projected_value,ou,book_name,display_name,full_name,prop
2099,,,-165,0.5,,,,,over,DK NJ,Twins,Kyle Farmer,hits
2102,-0.019999300709167,D+,130,0.5,True,0.0,0.6414213562373096,0.88,under,PointsBet NJ,Twins,Kyle Farmer,hits
2103,-0.044412937616115,D,-170,0.5,False,8.0,0.7828427124746192,0.88,over,PointsBet NJ,Twins,Kyle Farmer,hits
2104,-0.019999300709167,D+,130,0.5,True,0.0,0.6414213562373096,0.88,under,bet365 NJ,Twins,Kyle Farmer,hits
2105,-0.0301679233711,D,-160,0.5,False,10.0,0.7121320343559644,0.88,over,bet365 NJ,Twins,Kyle Farmer,hits
820,0.082748363484255,B-,100,0.5,True,3.0,0.5,0.54,under,Best Odds,Athletics,Kyle McCann,hits
821,-0.147965754788603,F,-130,0.5,False,1.0,0.6414213562373096,0.54,over,Best Odds,Athletics,Kyle McCann,hits
818,,,-225,0.5,,,,,under,Best Odds,Athletics,Kyle McCann,hits
819,,,165,0.5,,,,,over,Best Odds,Athletics,Kyle McCann,hits
833,0.069560775367609,C+,-103,0.5,True,0.0,0.4292893218813452,0.55,under,Caesars NJ,Athletics,Kyle McCann,hits
832,-0.147765388572962,F,-133,0.5,False,2.0,0.6414213562373096,0.55,over,Caesars NJ,Athletics,Kyle McCann,hits
830,,,-169,0.5,,,,,under,Caesars NJ,Athletics,Kyle McCann,hits
831,,,123,0.5,,,,,over,Caesars NJ,Athletics,Kyle McCann,hits
824,0.082748363484255,B-,100,0.5,True,3.0,0.5,0.54,under,DK NJ,Athletics,Kyle McCann,hits
825,-0.147965754788603,F,-130,0.5,False,1.0,0.6414213562373096,0.54,over,DK NJ,Athletics,Kyle McCann,hits
822,,,-280,0.5,,,,,under,DK NJ,Athletics,Kyle McCann,hits
823,,,200,0.5,,,,,over,DK NJ,Athletics,Kyle McCann,hits
826,0.082748363484255,B-,-100,0.5,True,3.0,0.5,0.54,under,PointsBet NJ,Athletics,Kyle McCann,hits
827,-0.147965754788603,F,-130,0.5,False,1.0,0.6414213562373096,0.54,over,PointsBet NJ,Athletics,Kyle McCann,hits
828,0.094943485435475,B-,105,0.5,True,6.0,0.5707106781186548,0.54,under,bet365 NJ,Athletics,Kyle McCann,hits
829,-0.157216448590638,F,-135,0.5,False,1.0,0.6414213562373096,0.54,over,bet365 NJ,Athletics,Kyle McCann,hits
3287,0.010075657591457,C-,130,0.5,True,0.0,0.6414213562373096,0.81,under,Best Odds,Phillies,Kyle Schwarber,hits
3286,-0.074487895916739,F,-170,0.5,False,6.0,0.7828427124746192,0.81,over,Best Odds,Phillies,Kyle Schwarber,hits
3284,,,340,1.5,,,,,over,Best Odds,Phillies,Kyle Schwarber,hits
3285,,,-500,1.5,,,,,under,Best Odds,Phillies,Kyle Schwarber,hits
3292,0.010075657591457,C-,130,0.5,True,0.0,0.6414213562373096,0.81,under,BetMGM NJ,Phillies,Kyle Schwarber,hits
3293,-0.067499775721071,F,-165,0.5,False,6.0,0.7828427124746192,0.81,over,BetMGM NJ,Phillies,Kyle Schwarber,hits
3298,,,-174,0.5,,,,,over,Caesars NJ,Phillies,Kyle Schwarber,hits
3299,,,126,0.5,,,,,under,Caesars NJ,Phillies,Kyle Schwarber,hits
3300,,,-157,0.5,,,,,under,Caesars NJ,Phillies,Kyle Schwarber,hits
3301,,,114,0.5,,,,,over,Caesars NJ,Phillies,Kyle Schwarber,hits
3291,0.010075657591457,C-,130,0.5,True,0.0,0.6414213562373096,0.81,under,DK NJ,Phillies,Kyle Schwarber,hits
3290,-0.074487895916739,F,-170,0.5,False,6.0,0.7828427124746192,0.81,over,DK NJ,Phillies,Kyle Schwarber,hits
3288,,,-500,1.5,,,,,under,DK NJ,Phillies,Kyle Schwarber,hits
3289,,,340,1.5,,,,,over,DK NJ,Phillies,Kyle Schwarber,hits
3294,0.028191599620442,C,140,0.5,True,2.0,0.7121320343559644,0.81,under,PointsBet NJ,Phillies,Kyle Schwarber,hits
3295,-0.087715409144252,F,-180,0.5,False,6.0,0.7828427124746192,0.81,over,PointsBet NJ,Phillies,Kyle Schwarber,hits
3296,0.019326351393492,C-,135,0.5,True,0.0,0.6414213562373096,0.81,under,bet365 NJ,Phillies,Kyle Schwarber,hits
3297,-0.067499775721071,F,-165,0.5,False,6.0,0.7828427124746192,0.81,over,bet365 NJ,Phillies,Kyle Schwarber,hits
422,0.001628413140042,C-,190,0.5,True,0.0,0.7828427124746192,1.06,under,Best Odds,Astros,Kyle Tucker,hits
423,-0.064765858501869,F,-255,0.5,False,8.0,0.9242640687119288,1.06,over,Best Odds,Astros,Kyle Tucker,hits
420,,,275,0.5,,,,,over,Best Odds,Astros,Kyle Tucker,hits
421,,,-400,0.5,,,,,under,Best Odds,Astros,Kyle Tucker,hits
428,0.001628413140042,C-,190,0.5,True,0.0,0.7828427124746192,1.06,under,BetMGM NJ,Astros,Kyle Tucker,hits
429,-0.060741713632653,F,-250,0.5,False,8.0,0.9242640687119288,1.06,over,BetMGM NJ,Astros,Kyle Tucker,hits
436,-0.005656676709399,D+,184,0.5,True,0.0,0.7828427124746192,1.06,under,Caesars NJ,Astros,Kyle Tucker,hits
437,-0.071730724621664,F,-264,0.5,False,8.0,0.9242640687119288,1.06,over,Caesars NJ,Astros,Kyle Tucker,hits
434,,,112,0.5,,,,,under,Caesars NJ,Astros,Kyle Tucker,hits
435,,,-154,0.5,,,,,over,Caesars NJ,Astros,Kyle Tucker,hits
426,0.001628413140042,C-,190,0.5,True,0.0,0.7828427124746192,1.06,under,DK NJ,Astros,Kyle Tucker,hits
427,-0.068678221569161,F,-260,0.5,False,8.0,0.9242640687119288,1.06,over,DK NJ,Astros,Kyle Tucker,hits
424,,,-400,0.5,,,,,under,DK NJ,Astros,Kyle Tucker,hits
425,,,275,0.5,,,,,over,DK NJ,Astros,Kyle Tucker,hits
430,0.001628413140042,C-,190,0.5,True,0.0,0.7828427124746192,1.06,under,PointsBet NJ,Astros,Kyle Tucker,hits
431,-0.068678221569161,F,-260,0.5,False,8.0,0.9242640687119288,1.06,over,PointsBet NJ,Astros,Kyle Tucker,hits
432,0.023875354185649,C-,210,0.5,True,0.0,0.853553390593274,1.06,under,bet365 NJ,Astros,Kyle Tucker,hits
433,-0.076185729076669,F,-270,0.5,False,6.0,0.9949747468305836,1.06,over,bet365 NJ,Astros,Kyle Tucker,hits
4062,0.014192089357524,C-,142,0.5,True,1.0,0.7121320343559644,0.85,under,Best Odds,Giants,LaMonte Wade,hits
4063,-0.082587643646496,F,-190,0.5,False,7.0,0.7828427124746192,0.85,over,Best Odds,Giants,LaMonte Wade,hits
4066,0.01925196454727,C-,145,0.5,True,1.0,0.7121320343559644,0.85,under,BetMGM NJ,Giants,LaMonte Wade,hits
4067,-0.082587643646496,F,-190,0.5,False,7.0,0.7828427124746192,0.85,over,BetMGM NJ,Giants,LaMonte Wade,hits
4064,0.010748563186725,C-,140,0.5,True,1.0,0.7121320343559644,0.85,under,DK NJ,Giants,LaMonte Wade,hits
4065,-0.082587643646496,F,-190,0.5,False,7.0,0.7828427124746192,0.85,over,DK NJ,Giants,LaMonte Wade,hits
4068,0.010748563186725,C-,140,0.5,True,1.0,0.7121320343559644,0.85,under,PointsBet NJ,Giants,LaMonte Wade,hits
4069,-0.070272372710535,F,-180,0.5,False,7.0,0.7828427124746192,0.85,over,PointsBet NJ,Giants,LaMonte Wade,hits
4070,0.027415229853392,C,150,0.5,True,1.0,0.7121320343559644,0.85,under,bet365 NJ,Giants,LaMonte Wade,hits
4071,-0.076538036870936,F,-185,0.5,False,7.0,0.7828427124746192,0.85,over,bet365 NJ,Giants,LaMonte Wade,hits
3556,0.002397470883461,C-,155,0.5,True,0.0,0.7121320343559644,0.93,under,Best Odds,Nationals,Lane Thomas,hits
3557,-0.074041513115739,F,-212,0.5,False,7.0,0.853553390593274,0.93,over,Best Odds,Nationals,Lane Thomas,hits
3554,,,425,0.5,,,,,over,Best Odds,Nationals,Lane Thomas,hits
3555,,,-650,0.5,,,,,under,Best Odds,Nationals,Lane Thomas,hits
3562,0.002397470883461,C-,155,0.5,True,0.0,0.7121320343559644,0.93,under,BetMGM NJ,Nationals,Lane Thomas,hits
3563,-0.071973688467269,F,-210,0.5,False,7.0,0.853553390593274,0.93,over,BetMGM NJ,Nationals,Lane Thomas,hits
3568,,,110,0.5,,,,,over,Caesars NJ,Nationals,Lane Thomas,hits
3569,,,-151,0.5,,,,,under,Caesars NJ,Nationals,Lane Thomas,hits
3560,0.002397470883461,C-,155,0.5,True,0.0,0.7121320343559644,0.93,under,DK NJ,Nationals,Lane Thomas,hits
3561,-0.077094016168242,F,-215,0.5,False,7.0,0.853553390593274,0.93,over,DK NJ,Nationals,Lane Thomas,hits
3558,,,-650,0.5,,,,,under,DK NJ,Nationals,Lane Thomas,hits
3559,,,425,0.5,,,,,over,DK NJ,Nationals,Lane Thomas,hits
3564,0.017195843062521,C-,165,0.5,True,1.0,0.7828427124746192,0.93,under,PointsBet NJ,Nationals,Lane Thomas,hits
3565,-0.086862025936251,F,-225,0.5,False,5.0,0.9242640687119288,0.93,over,PointsBet NJ,Nationals,Lane Thomas,hits
3566,0.017195843062521,C-,165,0.5,True,1.0,0.7828427124746192,0.93,under,bet365 NJ,Nationals,Lane Thomas,hits
3567,-0.071973688467269,F,-210,0.5,False,7.0,0.853553390593274,0.93,over,bet365 NJ,Nationals,Lane Thomas,hits
2481,0.017195843062521,C-,165,0.5,True,1.0,0.7828427124746192,0.93,under,Best Odds,Cardinals,Lars Nootbaar,hits
2480,-0.082054333628559,F,-220,0.5,False,7.0,0.853553390593274,0.93,over,Best Odds,Cardinals,Lars Nootbaar,hits
2478,,,260,1.5,,,,,over,Best Odds,Cardinals,Lars Nootbaar,hits
2479,,,-370,1.5,,,,,under,Best Odds,Cardinals,Lars Nootbaar,hits
2487,0.009938949013174,C-,160,0.5,True,0.0,0.7121320343559644,0.93,under,BetMGM NJ,Cardinals,Lars Nootbaar,hits
2486,-0.086862025936251,F,-225,0.5,False,5.0,0.9242640687119288,0.93,over,BetMGM NJ,Cardinals,Lars Nootbaar,hits
2494,0.008453947528173,C-,159,0.5,True,0.0,0.7121320343559644,0.93,under,Caesars NJ,Cardinals,Lars Nootbaar,hits
2495,-0.085912358319917,F,-224,0.5,False,7.0,0.853553390593274,0.93,over,Caesars NJ,Cardinals,Lars Nootbaar,hits
2492,,,152,0.5,,,,,under,Caesars NJ,Cardinals,Lars Nootbaar,hits
2493,,,-214,0.5,,,,,over,Caesars NJ,Cardinals,Lars Nootbaar,hits
2482,,,-370,1.5,,,,,under,DK NJ,Cardinals,Lars Nootbaar,hits
2483,,,260,1.5,,,,,over,DK NJ,Cardinals,Lars Nootbaar,hits
2484,,,165,0.5,,,,,under,DK NJ,Cardinals,Lars Nootbaar,hits
2485,,,-220,0.5,,,,,over,DK NJ,Cardinals,Lars Nootbaar,hits
2488,0.009938949013174,C-,160,0.5,True,0.0,0.7121320343559644,0.93,under,PointsBet NJ,Cardinals,Lars Nootbaar,hits
2489,-0.071973688467269,F,-210,0.5,False,7.0,0.853553390593274,0.93,over,PointsBet NJ,Cardinals,Lars Nootbaar,hits
2490,0.017195843062521,C-,165,0.5,True,1.0,0.7828427124746192,0.93,under,bet365 NJ,Cardinals,Lars Nootbaar,hits
2491,-0.071973688467269,F,-210,0.5,False,7.0,0.853553390593274,0.93,over,bet365 NJ,Cardinals,Lars Nootbaar,hits
899,-0.0237652092785,D+,-140,0.5,True,9.0,0.7121320343559644,0.82,over,Best Odds,Athletics,Lawrence Butler,hits
898,-0.047373002103613,D,105,0.5,False,0.0,0.5707106781186548,0.82,under,Best Odds,Athletics,Lawrence Butler,hits
896,,,350,1.5,,,,,over,Best Odds,Athletics,Lawrence Butler,hits
897,,,-525,1.5,,,,,under,Best Odds,Athletics,Lawrence Butler,hits
904,-0.0237652092785,D+,-140,0.5,True,9.0,0.7121320343559644,0.82,over,BetMGM NJ,Athletics,Lawrence Butler,hits
905,-0.035758600245309,D,110,0.5,False,0.0,0.5707106781186548,0.82,under,BetMGM NJ,Athletics,Lawrence Butler,hits
913,-0.00976986536487,D+,-137,0.5,True,10.0,0.6414213562373096,0.84,over,Caesars NJ,Athletics,Lawrence Butler,hits
912,-0.068289206365088,F,100,0.5,False,0.0,0.5,0.84,under,Caesars NJ,Athletics,Lawrence Butler,hits
910,,,-145,0.5,,,,,under,Caesars NJ,Athletics,Lawrence Butler,hits
911,,,106,0.5,,,,,over,Caesars NJ,Athletics,Lawrence Butler,hits
903,-0.0237652092785,D+,-140,0.5,True,9.0,0.7121320343559644,0.82,over,DK NJ,Athletics,Lawrence Butler,hits
902,-0.047373002103613,D,105,0.5,False,0.0,0.5707106781186548,0.82,under,DK NJ,Athletics,Lawrence Butler,hits
900,,,-525,1.5,,,,,under,DK NJ,Athletics,Lawrence Butler,hits
901,,,350,1.5,,,,,over,DK NJ,Athletics,Lawrence Butler,hits
907,-0.0237652092785,D+,-140,0.5,True,9.0,0.7121320343559644,0.82,over,PointsBet NJ,Athletics,Lawrence Butler,hits
906,-0.047373002103613,D,105,0.5,False,0.0,0.5707106781186548,0.82,under,PointsBet NJ,Athletics,Lawrence Butler,hits
909,-0.0237652092785,D+,-140,0.5,True,9.0,0.7121320343559644,0.82,over,bet365 NJ,Athletics,Lawrence Butler,hits
908,-0.035758600245309,D,110,0.5,False,0.0,0.5707106781186548,0.82,under,bet365 NJ,Athletics,Lawrence Butler,hits
21,-0.010656187584845,D+,-150,0.5,True,10.0,0.7121320343559644,0.89,over,Best Odds,White Sox,Lenyn Sosa,hits
20,-0.065534288605631,F,110,0.5,False,0.0,0.5707106781186548,0.89,under,Best Odds,White Sox,Lenyn Sosa,hits
18,,,185,0.5,,,,,over,Best Odds,White Sox,Lenyn Sosa,hits
19,,,-255,0.5,,,,,under,Best Odds,White Sox,Lenyn Sosa,hits
27,-0.02604080296946,D,-160,0.5,True,10.0,0.7121320343559644,0.89,over,BetMGM NJ,White Sox,Lenyn Sosa,hits
26,-0.043889266960609,D,120,0.5,False,0.0,0.6414213562373096,0.89,under,BetMGM NJ,White Sox,Lenyn Sosa,hits
32,,,-163,0.5,,,,,over,Caesars NJ,White Sox,Lenyn Sosa,hits
33,,,118,0.5,,,,,under,Caesars NJ,White Sox,Lenyn Sosa,hits
34,,,-117,0.5,,,,,under,Caesars NJ,White Sox,Lenyn Sosa,hits
35,,,-117,0.5,,,,,over,Caesars NJ,White Sox,Lenyn Sosa,hits
25,-0.010656187584845,D+,-150,0.5,True,10.0,0.7121320343559644,0.89,over,DK NJ,White Sox,Lenyn Sosa,hits
24,-0.065534288605631,F,110,0.5,False,0.0,0.5707106781186548,0.89,under,DK NJ,White Sox,Lenyn Sosa,hits
22,,,-255,0.5,,,,,under,DK NJ,White Sox,Lenyn Sosa,hits
23,,,185,0.5,,,,,over,DK NJ,White Sox,Lenyn Sosa,hits
29,-0.002492922278723,D+,-145,0.5,True,10.0,0.7121320343559644,0.89,over,PointsBet NJ,White Sox,Lenyn Sosa,hits
28,-0.065534288605631,F,110,0.5,False,0.0,0.5707106781186548,0.89,under,PointsBet NJ,White Sox,Lenyn Sosa,hits
31,-0.018499324839747,D+,-155,0.5,True,10.0,0.7121320343559644,0.89,over,bet365 NJ,White Sox,Lenyn Sosa,hits
30,-0.033788256859599,D,125,0.5,False,0.0,0.6414213562373096,0.89,under,bet365 NJ,White Sox,Lenyn Sosa,hits
4109,-0.014875727308772,D+,135,0.5,True,0.0,0.6414213562373096,0.89,under,Best Odds,Rangers,Leody Taveras,hits
4108,-0.053513330441988,F,-180,0.5,False,8.0,0.7828427124746192,0.89,over,Best Odds,Rangers,Leody Taveras,hits
4112,-0.014875727308772,D+,135,0.5,True,0.0,0.6414213562373096,0.89,under,BetMGM NJ,Rangers,Leody Taveras,hits
4113,-0.047019823948481,D,-175,0.5,False,8.0,0.7828427124746192,0.89,over,BetMGM NJ,Rangers,Leody Taveras,hits
4118,,,133,0.5,,,,,under,Caesars NJ,Rangers,Leody Taveras,hits
4119,,,-184,0.5,,,,,over,Caesars NJ,Rangers,Leody Taveras,hits
4110,,,135,0.5,,,,,under,DK NJ,Rangers,Leody Taveras,hits
4111,,,-185,0.5,,,,,over,DK NJ,Rangers,Leody Taveras,hits
4114,-0.006010479081822,D+,140,0.5,True,0.0,0.7121320343559644,0.89,under,PointsBet NJ,Rangers,Leody Taveras,hits
4115,-0.053513330441988,F,-180,0.5,False,8.0,0.7828427124746192,0.89,over,PointsBet NJ,Rangers,Leody Taveras,hits
4116,-0.006010479081822,D+,140,0.5,True,0.0,0.7121320343559644,0.89,under,bet365 NJ,Rangers,Leody Taveras,hits
4117,-0.040285817214475,D,-170,0.5,False,8.0,0.7828427124746192,0.89,over,bet365 NJ,Rangers,Leody Taveras,hits
1785,0.021753348103349,C-,192,0.5,True,1.0,0.853553390593274,1.01,under,Best Odds,Diamondbacks,Lourdes Gurriel,hits
1784,-0.086441323750229,F,-260,0.5,False,7.0,0.9242640687119288,1.01,over,Best Odds,Diamondbacks,Lourdes Gurriel,hits
1790,0.01939151532111,C-,190,0.5,True,0.0,0.7828427124746192,1.01,under,BetMGM NJ,Diamondbacks,Lourdes Gurriel,hits
1791,-0.078504815813721,F,-250,0.5,False,7.0,0.9242640687119288,1.01,over,BetMGM NJ,Diamondbacks,Lourdes Gurriel,hits
1788,0.000582737891643,C-,175,0.5,True,0.0,0.7828427124746192,1.01,under,BetRivers NJ,Diamondbacks,Lourdes Gurriel,hits
1789,-0.06571163884144,F,-235,0.5,False,7.0,0.9242640687119288,1.01,over,BetRivers NJ,Diamondbacks,Lourdes Gurriel,hits
1797,0.004894430241196,C-,184,0.5,True,0.0,0.7828427124746192,1.03,under,Caesars NJ,Diamondbacks,Lourdes Gurriel,hits
1796,-0.082281831572259,F,-264,0.5,False,8.0,0.9242640687119288,1.03,over,Caesars NJ,Diamondbacks,Lourdes Gurriel,hits
1786,0.025236050680549,C,195,0.5,True,1.0,0.853553390593274,1.01,under,DK NJ,Diamondbacks,Lourdes Gurriel,hits
1787,-0.093948831257737,F,-270,0.5,False,5.0,0.9949747468305836,1.01,over,DK NJ,Diamondbacks,Lourdes Gurriel,hits
1792,0.026197917954825,C,-240,1.5,True,0.0,0.765153077165046,1.01,under,PointsBet NJ,Diamondbacks,Lourdes Gurriel,hits
1793,-0.095716634532365,F,175,1.5,False,5.0,1.010102051443364,1.01,over,PointsBet NJ,Diamondbacks,Lourdes Gurriel,hits
1794,0.030885768194674,C,200,0.5,True,1.0,0.853553390593274,1.01,under,bet365 NJ,Diamondbacks,Lourdes Gurriel,hits
1795,-0.078504815813721,F,-250,0.5,False,7.0,0.9242640687119288,1.01,over,bet365 NJ,Diamondbacks,Lourdes Gurriel,hits
1845,-0.009875569875228,D+,-170,1.5,True,0.0,1.010102051443364,1.32,under,Best Odds,Marlins,Luis Arraez,hits
1844,-0.064198504198846,F,125,1.5,False,6.0,1.255051025721682,1.32,over,Best Odds,Marlins,Luis Arraez,hits
1842,,,-110,2.5,,,,,over,Best Odds,Marlins,Luis Arraez,hits
1843,,,-125,2.5,,,,,under,Best Odds,Marlins,Luis Arraez,hits
1851,-0.00288744967956,D+,-165,1.5,True,0.0,1.010102051443364,1.32,under,BetMGM NJ,Marlins,Luis Arraez,hits
1850,-0.054536668450054,F,130,1.5,False,6.0,1.255051025721682,1.32,over,BetMGM NJ,Marlins,Luis Arraez,hits
1856,,,-179,1.5,,,,,under,Caesars NJ,Marlins,Luis Arraez,hits
1857,,,129,1.5,,,,,over,Caesars NJ,Marlins,Luis Arraez,hits
1858,,,178,0.5,,,,,under,Caesars NJ,Marlins,Luis Arraez,hits
1859,,,-254,0.5,,,,,over,Caesars NJ,Marlins,Luis Arraez,hits
1848,-0.009875569875228,D+,-170,1.5,True,0.0,1.010102051443364,1.32,under,DK NJ,Marlins,Luis Arraez,hits
1849,-0.064198504198846,F,125,1.5,False,6.0,1.255051025721682,1.32,over,DK NJ,Marlins,Luis Arraez,hits
1846,,,-125,2.5,,,,,under,DK NJ,Marlins,Luis Arraez,hits
1847,,,-110,2.5,,,,,over,DK NJ,Marlins,Luis Arraez,hits
1852,-0.00288744967956,D+,-165,1.5,True,0.0,1.010102051443364,1.32,under,PointsBet NJ,Marlins,Luis Arraez,hits
1853,-0.064198504198846,F,125,1.5,False,6.0,1.255051025721682,1.32,over,PointsBet NJ,Marlins,Luis Arraez,hits
1854,-0.00288744967956,D+,-165,1.5,True,0.0,1.010102051443364,1.32,under,bet365 NJ,Marlins,Luis Arraez,hits
1855,-0.045285974648019,D,135,1.5,False,6.0,1.255051025721682,1.32,over,bet365 NJ,Marlins,Luis Arraez,hits
4227,-0.010303965966583,D+,147,0.5,True,0.0,0.7121320343559644,0.93,under,Best Odds,Padres,Luis Campusano,hits
4226,-0.057853996928222,F,-197,0.5,False,7.0,0.853553390593274,0.93,over,Best Odds,Padres,Luis Campusano,hits
4230,-0.005445666371441,D+,150,0.5,True,0.0,0.7121320343559644,0.93,under,BetMGM NJ,Padres,Luis Campusano,hits
4231,-0.061221000295226,F,-200,0.5,False,7.0,0.853553390593274,0.93,over,BetMGM NJ,Padres,Luis Campusano,hits
4236,,,139,0.5,,,,,under,Caesars NJ,Padres,Luis Campusano,hits
4237,,,-194,0.5,,,,,over,Caesars NJ,Padres,Luis Campusano,hits
4228,,,145,0.5,,,,,under,DK NJ,Padres,Luis Campusano,hits
4229,,,-195,0.5,,,,,over,DK NJ,Padres,Luis Campusano,hits
4232,-0.013608931677563,D+,145,0.5,True,0.0,0.7121320343559644,0.93,under,PointsBet NJ,Padres,Luis Campusano,hits
4233,-0.049726747421663,D,-190,0.5,False,9.0,0.7828427124746192,0.93,over,PointsBet NJ,Padres,Luis Campusano,hits
4234,0.002397470883461,C-,155,0.5,True,0.0,0.7121320343559644,0.93,under,bet365 NJ,Padres,Luis Campusano,hits
4235,-0.049726747421663,D,-190,0.5,False,9.0,0.7828427124746192,0.93,over,bet365 NJ,Padres,Luis Campusano,hits
3589,-0.033136284741251,D,-295,1.5,True,0.0,0.642678590025887,1.06,under,Best Odds,Nationals,Luis Garcia,hits
3588,-0.036279803458014,D,210,1.5,False,9.0,0.887627564304205,1.06,over,Best Odds,Nationals,Luis Garcia,hits
374,,,210,1.5,,,,,over,Best Odds,Astros,Luis Garcia,hits
375,,,-275,1.5,,,,,under,Best Odds,Astros,Luis Garcia,hits
3586,,,550,3.5,,,,,over,Best Odds,Nationals,Luis Garcia,hits
3587,,,-900,3.5,,,,,under,Best Odds,Nationals,Luis Garcia,hits
376,,,-275,1.5,,,,,under,BetMGM NJ,Astros,Luis Garcia,hits
377,,,210,1.5,,,,,over,BetMGM NJ,Astros,Luis Garcia,hits
380,,,-123,1.5,,,,,under,Caesars NJ,Astros,Luis Garcia,hits
381,,,-111,1.5,,,,,over,Caesars NJ,Astros,Luis Garcia,hits
382,,,196,1.5,,,,,over,Caesars NJ,Astros,Luis Garcia,hits
383,,,-284,1.5,,,,,under,Caesars NJ,Astros,Luis Garcia,hits
3592,-0.033136284741251,D,-295,1.5,True,0.0,0.642678590025887,1.06,under,DK NJ,Nationals,Luis Garcia,hits
3593,-0.036279803458014,D,210,1.5,False,9.0,0.887627564304205,1.06,over,DK NJ,Nationals,Luis Garcia,hits
3590,,,-900,3.5,,,,,under,DK NJ,Nationals,Luis Garcia,hits
3591,,,550,3.5,,,,,over,DK NJ,Nationals,Luis Garcia,hits
378,,,190,0.5,,,,,under,PointsBet NJ,Astros,Luis Garcia,hits
379,,,-260,0.5,,,,,over,PointsBet NJ,Astros,Luis Garcia,hits
1645,0.018304110756713,C-,147,0.5,True,0.0,0.7121320343559644,0.86,under,Best Odds,Braves,Luis Guillorme,hits
1644,-0.084179359504397,F,-195,0.5,False,5.0,0.853553390593274,0.86,over,Best Odds,Braves,Luis Guillorme,hits
1648,0.014999145045733,C-,145,0.5,True,0.0,0.7121320343559644,0.86,under,BetMGM NJ,Braves,Luis Guillorme,hits
1649,-0.078334824144959,F,-190,0.5,False,7.0,0.7828427124746192,0.86,over,BetMGM NJ,Braves,Luis Guillorme,hits
1654,,,136,0.5,,,,,under,Caesars NJ,Braves,Luis Guillorme,hits
1655,,,-189,0.5,,,,,over,Caesars NJ,Braves,Luis Guillorme,hits
1646,,,150,0.5,,,,,under,DK NJ,Braves,Luis Guillorme,hits
1647,,,-200,0.5,,,,,over,DK NJ,Braves,Luis Guillorme,hits
1650,0.03854702573647,C,160,0.5,True,0.0,0.7121320343559644,0.86,under,PointsBet NJ,Braves,Luis Guillorme,hits
1651,-0.100581765190565,F,-210,0.5,False,5.0,0.853553390593274,0.86,over,PointsBet NJ,Braves,Luis Guillorme,hits
1652,0.023162410351855,C-,150,0.5,True,0.0,0.7121320343559644,0.86,under,bet365 NJ,Braves,Luis Guillorme,hits
1653,-0.072285217369399,F,-185,0.5,False,7.0,0.7828427124746192,0.86,over,bet365 NJ,Braves,Luis Guillorme,hits
3872,-0.032593741837192,D,-195,0.5,True,9.0,0.853553390593274,0.99,over,Best Odds,Angels,Luis Rengifo,hits
3873,-0.036586472621472,D,145,0.5,False,0.0,0.7121320343559644,0.99,under,Best Odds,Angels,Luis Rengifo,hits
3870,,,340,2.5,,,,,over,Best Odds,Angels,Luis Rengifo,hits
3871,,,-500,2.5,,,,,under,Best Odds,Angels,Luis Rengifo,hits
3879,-0.026749206477754,D,-190,0.5,True,10.0,0.7828427124746192,0.99,over,BetMGM NJ,Angels,Luis Rengifo,hits
3878,-0.036586472621472,D,145,0.5,False,0.0,0.7121320343559644,0.99,under,BetMGM NJ,Angels,Luis Rengifo,hits
3886,-0.031440738262881,D,-194,0.5,True,9.0,0.853553390593274,0.99,over,Caesars NJ,Angels,Luis Rengifo,hits
3887,-0.046833249156354,D,139,0.5,False,0.0,0.7121320343559644,0.99,under,Caesars NJ,Angels,Luis Rengifo,hits
3884,,,-111,1.5,,,,,under,Caesars NJ,Angels,Luis Rengifo,hits
3885,,,-123,1.5,,,,,over,Caesars NJ,Angels,Luis Rengifo,hits
3877,-0.032593741837192,D,-195,0.5,True,9.0,0.853553390593274,0.99,over,DK NJ,Angels,Luis Rengifo,hits
3876,-0.036586472621472,D,145,0.5,False,0.0,0.7121320343559644,0.99,under,DK NJ,Angels,Luis Rengifo,hits
3874,,,-500,2.5,,,,,under,DK NJ,Angels,Luis Rengifo,hits
3875,,,340,2.5,,,,,over,DK NJ,Angels,Luis Rengifo,hits
3881,-0.023051966368446,D+,-190,0.5,True,10.0,0.7828427124746192,1.0,over,PointsBet NJ,Angels,Luis Rengifo,hits
3880,-0.04028371273078,D,145,0.5,False,0.0,0.7121320343559644,1.0,under,PointsBet NJ,Angels,Luis Rengifo,hits
3883,-0.017002359592886,D+,-185,0.5,True,10.0,0.7828427124746192,1.0,over,bet365 NJ,Angels,Luis Rengifo,hits
3882,-0.032120447424658,D,150,0.5,False,0.0,0.7121320343559644,1.0,under,bet365 NJ,Angels,Luis Rengifo,hits
3708,-0.032206876517406,D,-120,0.5,True,8.0,0.6414213562373096,0.72,over,Best Odds,Reds,Luke Maile,hits
3709,-0.037057192746663,D,-110,0.5,False,0.0,0.4292893218813452,0.72,under,Best Odds,Reds,Luke Maile,hits
3706,,,350,0.5,,,,,over,Best Odds,Reds,Luke Maile,hits
3707,,,-525,0.5,,,,,under,Best Odds,Reds,Luke Maile,hits
3713,-0.032206876517406,D,-120,0.5,True,8.0,0.6414213562373096,0.72,over,BetMGM NJ,Reds,Luke Maile,hits
3712,-0.037057192746663,D,-110,0.5,False,0.0,0.4292893218813452,0.72,under,BetMGM NJ,Reds,Luke Maile,hits
